Year,Population_of_England_millions,Total_Arable_and_Sown_Acreage,Wheat_Bushels_per_Acre,Rye_Bushels_per_Acre,Barley_Bushels_per_Acre,Oats_Bushels_per_Acre,Pulses_Bushels_per_Acre,Wheat_Million_Bushels,Rye_Million_Bushels,Barley_Million_Bushels,Oats_Million_Bushels,Pulses_Million_Bushels,Cattle_Million,Sheep_Million,Pigs_Million,Milk_Million_Gals,Beef_Million_Lbs,Veal_Million_Lbs,Mutton_Million_Lbs,Pork_Million_Lbs,Wool_Million_Lbs,Hides_Million_Lbs,Hay_Million_Tons,Arable_Output,Pastoral_Output,Total_Agricultural_Output,Current_Price_Arable_Output_Percent,Current_Price_Livestock_Output_Percent,Constant_Price_Arable_Output_Percent,Constant_Price_Livestock_Output_Percent,Tin_Output,Iron_Output,Coal_Output,Wool_Textile_Output,Leather_Output,Foodstuffs_Output,Construction_Output,Printed_Books_Output,Metal_and_Mining_Output,Textiles_and_Leather_Output,Other_Industries_Output,Total_Industry_Output,Government_Services_Output,Trade_and_Transport_Output,Financial_Services_Output,Housing_and_Domestic_Services_Output,Total_Services_Output,England_Real_GDP_Agriculture,England_Real_GDP_Industry,England_Real_GDP_Services,England_Real_GDP,England_Nominal_GDP_mn_P,Price_Index_Agriculture_England,Price_Index_Industry_England,Price_Index_Services_England,Price_Index_GDP_Deflator_England,England_Population_mn,Nom_GDP_per_capita_England,Real_GDP_per_capita_England,GDP_deflator_market_prices,GDP_deflator_factor_cost,Total_Coin_mn_GBP,Total_tax_revenue_000_GBP,Average_weekly_earnings_GBP,Consumer_price_index,Annual_inflation_rate,Farm_wage_rates_GBP,Coal_mining_wages_GBP,Craftsmen_wages_GBP,Labourer_wages_GBP,Average_male_wage_pence_per_day_England,Real_consumtion_earnings,Growth_consumption_earnings,Work_days_England,Annual_average_working_hours_England,Real_consumption_earnings_Growth_GB,Net_Emigration_England_000s,Sacks_of_Wool_Thousands,Total_doth_equivalent,Decline_in_export_volume,English_export_volumes,Consumer_price_inflation,Filtered_Log_of_Real_GDP_Hodrick_Prescott,Average_Weekly_Earning_UK,Average_Weekly_Work_Hours,Trade_Volumes_in_UK
1383,2.38360963909226,9.51438609950969,7.2487731918846,7.8843242390701,8.7702464870054,8.67645169774747,2.6053487477259,13.0545141015718,3.0191228081957,10.616177840813,10.4463043169117,0.608662729984643,0.957599447016677,11.0337493582634,0.532350548964869,35.4682523608183,9.5415495379273,1.79449262473159,71.1755651986871,17.2394476583332,14.4648734845476,5.99093168255636,0.089956459703554,52.800237415702,42.9068211139456,46.7190438778952,49.1545902201301,50.84540977987,63.20,36.80,30.88,,,20.6122785327226,44.669195032121,4.10456614604428,9.3776336067732,,19.6889789718055,29.2123356387877,5.06432079167194,17.8683645157826,14.6897579352807,4.12980509483358,42.5847994055991,45.875656209043,24.7956581347702,46.7190438778952,17.8683645157826,24.7956581347702,27.6077420866701,3.7236392046677,19.9021864339958,25.1384955724865,18.446203406948,20.4587214406768,2.38,1.58,1003.99,0.16,0.18,1.44,96,0.07,0.15,-1.07,3.18,,4.57,2.904,4.027,56.56,1.38,193,1283,1.38,,14,74,,847359,-1.07,-4.71,0.066,25.56,16.0
1384,2.36474502460668,9.47213978017463,10.1301002639725,9.3160099497511,14.5571987387105,7.20751867332082,6.08459701039292,18.1371761134043,3.54881108955285,17.5855053275364,8.62438137434493,1.41843937833378,0.98317150899216,11.7581887544352,0.519719906027348,36.492565854715,9.82529308894975,1.84740974042896,75.9586601356788,16.8369359384437,15.2814177173933,6.17892334208112,0.088642987573989,72.3888324149261,44.749374965301,57.0313317837881,58.9303181688925,41.0696818311075,69.10,30.90,32.70,,,20.6932504371541,46.070886212839,4.98435970599465,9.33551467595331,,20.8497804531365,29.7654487337758,5.61169383709721,19.1933375706314,14.9006157046867,5.67055820393328,42.2173027406504,45.5125822583156,25.150553012975,57.0313317837881,19.1933375706314,25.150553012975,30.9958711179858,4.41829787561551,20.9992421227194,27.0273061049703,19.1491842382153,21.6218539638447,2.36,1.89,1136.2,0.17,0.19,1.42,96,0.07,0.15,0.81,3.12,,4.676,2.948,4.018,55.97,-1.04,199,1293,-1.04,,22,117,,1331371,0.81,6.19,0.066,25.75,25.1
1385,2.34602971044017,9.4302278111101,6.9077177347025,9.27646863042376,8.93315970498445,8.75688381827396,3.22982463044696,12.29576409159,3.5154297487579,10.7698109576482,10.4140224541099,0.751331326557367,1.08942534290029,11.5284703030896,0.513886374073902,40.5220867453151,10.9193028130788,2.0526153453776,74.5826157123366,16.6543956544099,14.8522966848568,6.349064414196,0.088553177613056,51.8485189422276,45.3662159032885,47.4892884863458,46.3947311099751,53.6052688900249,61.50,38.50,33.89,,,20.2340032148511,47.3394810050986,4.12870712369273,9.29361603957214,,21.6087660370836,29.9238841640217,5.05761153682619,18.3160805907155,14.7600438584161,5.37552995297936,41.8529774842943,45.1523817856939,24.8706331495183,47.4892884863458,18.3160805907155,24.8706331495183,28.0396544926717,3.80205073697734,19.6016791673437,25.6330181664074,18.8958408368492,20.5677618124179,2.35,1.64,1036.03,0.16,0.18,1.4,94,0.07,0.14,-3.95,3.15,,4.711,3.123,4.093,59.37,6.06,193,1303,6.06,,13,86,,1072197,-3.95,-4.44,0.067,25.94,20.2
1386,2.32746251498444,9.38864754616599,9.61333285945908,11.0962856886673,12.9396285650727,8.41341651625608,7.21827100982314,17.012386424034,4.18333230029403,15.5688307301554,9.94427572302295,1.6755785527883,1.12478159910998,11.1495877369756,0.51464097818137,41.925837166024,11.3069857670997,2.12497807525407,72.2360171409246,16.6853071877341,14.5851640751645,6.27987500293734,0.087484314880386,69.3133427640226,45.083411900936,55.7231436074816,57.6457987091521,42.3542012908479,68.00,32.00,40.76,,,22.1148442539029,46.8235954184427,4.81921801354697,9.25193654542476,,25.9840946974848,30.9479243803568,5.4849593293551,20.4503601059426,14.970901627822,5.08772273216289,41.4917962680308,44.7950320495947,24.6922369002399,55.7231436074816,20.4503601059426,24.6922369002399,31.1216693971653,4.13800376240358,20.3021749845436,23.4920497364561,18.1935732871698,20.1683226439927,2.33,1.8,1159.08,0.16,0.17,1.39,91,0.07,0.15,5.94,3.27,,4.603,2.815,4.076,55.8,-6,178,1313,-6,,17,90,,1050041,5.94,5.46,0.067,26.14,19.8
1387,2.30904226598278,9.34739636013459,10.0200717167663,8.67674058664208,13.188185556903,8.46156236946077,5.84078108696994,17.6294082483237,3.25429215133726,15.8363716191617,9.94004351476121,1.35296646338694,1.16509246484233,11.4139127185221,0.49439039946103,43.520426843298,11.7468180680689,2.2071039970443,74.0557164423861,16.0349621376648,15.157163105356,6.37646889924201,0.086435678598958,69.888074949317,46.2278772280304,56.5695463536328,51.7376101367072,48.2623898632928,67.40,32.60,42.44,,,18.7904938390364,47.5438125435201,4.86683038826325,9.21047504733262,,27.0556037571749,29.0694580135861,5.50430717248282,19.920179007972,15.9549045517164,5.13094130821195,41.1337319595436,44.4405104884187,24.828040357261,56.5695463536328,19.920179007972,24.828040357261,31.1281232086777,3.91894984850774,18.380356913274,22.9979983321807,17.949671239383,19.0967100032687,2.31,1.72,1168.57,0.15,0.16,1.38,91,0.07,0.14,-6.76,3.14,,4.598,3.014,4.035,59.24,6.16,171,1323,6.16,,24,113,,1238433,-6.76,5.06,0.066,26.34,23.3
1388,2.29076780045609,9.30647164858492,6.25585752155065,8.42817369741593,12.6230076352578,8.64232880545627,4.2824484253225,10.9429583418994,3.14481287951318,15.1277783155453,10.0904513560043,0.989915571780677,1.14147994383114,11.3191875506482,0.48459766819032,42.7287561230292,11.5427513577999,2.16823745381069,73.5475743805656,15.7234302165569,15.2557211806219,6.26096478103201,0.085639947721126,53.9516486881888,45.8511307358353,48.7396529152228,42.4908534083685,57.5091465916315,61.80,38.20,41.64,,,18.5480332050544,46.6825982522007,4.17127188127088,9.169230405112,,26.545629265849,28.6058004199763,5.05201042585937,18.9110513760587,16.2360482442577,4.71885967145984,40.7787576606618,44.0887947191261,24.6353003921288,48.7396529152228,18.9110513760587,24.6353003921288,28.5761122744375,3.32208842022258,16.4510393969623,21.6064501103235,17.1061729677361,17.6339590509297,2.29,1.47,1081.33,0.14,0.15,1.38,90,0.07,0.13,-7.2,3.23,,4.599,2.896,4.081,64.57,9,170,1333,9,,18,92,,1042446,-7.20,-3.78,0.067,26.54,19.6
1389,2.27263796462942,9.26587082769824,7.5275709944715,7.56702157261289,11.6041708460103,6.79387107942976,5.63178465876954,13.0914910804123,2.80901423761073,13.8794831591421,7.88395844691024,1.29911430661427,1.12407975311351,11.7607369409856,0.474271221350072,42.1665726776211,11.4003815628034,2.1409761795848,76.5273530002931,15.3943308972711,16.0839309832473,6.28925171431146,0.085205055344722,55.5371501198348,46.8399635592889,49.9931279994337,45.1716780621896,54.8283219378104,62.10,37.90,40.85,,,23.6495569113505,46.893509443727,4.25616961650832,9.12820148454271,,26.0452673481007,31.9589892176107,5.09513726862805,20.1879806238056,14.970901627822,4.79778320335782,40.4268467053392,43.7398625358231,24.1556484791103,49.9931279994337,20.1879806238056,24.1556484791103,29.3659083129017,3.44909575016118,15.1789211623222,24.4774815802826,17.3294797854009,17.8157289454152,2.27,1.53,1120.08,0.14,0.15,1.38,87,0.06,0.12,-6.71,3.02,,4.546,2.993,3.961,67.18,4.04,190,1343,4.04,,16,88,,1006224,-6.71,-1.28,0.065,26.75,18.9
1390,2.25465161385918,9.22559133410495,3.90124725991975,9.4662872102027,12.8064179433612,6.24363130497031,2.48669385621266,6.7457380442584,3.49608937094554,15.2875857299543,7.20139510364758,0.572432568470908,1.0848094501708,12.1957772232724,0.468668569089073,40.7796833780629,11.0346084611018,2.07178327558861,79.473199226734,15.2183630684973,16.9206131632547,6.28151111348339,0.086493411992239,42.3963247395038,47.6376130051507,44.0895379075298,45.5588419812853,54.4411580187147,55.50,44.50,40.08,,,21.7814769471557,46.8357944794483,3.73393466044235,9.08738715733683,,25.554336815317,30.7380928765743,4.75296436253274,19.0117283704646,14.9006157046867,5.96459384263335,40.0779726576514,43.3936919083603,24.3297376242378,44.0895379075298,19.0117283704646,24.3297376242378,27.33681098148,3.76358273305599,20.6304625921515,24.8862400315729,18.9886269595443,20.8831208425938,2.25,1.69,1051,0.16,0.18,1.38,87,0.06,0.15,27.58,2.96,,4.509,2.912,3.83,50.92,-24.21,220,1376,-24.21,,27,137,,1548165,27.58,-8.61,0.063,27.40,29.1
1391,2.23680761256081,9.18563062472274,8.09292524385249,14.743010276389,14.2315699096683,8.36537328826452,6.55566011690358,13.9132525981115,5.41712873777221,16.9559161135469,9.59008016391178,1.50599832468105,1.04315285301825,12.2935863029945,0.462036306701005,39.2968330813029,10.6422295984055,1.99762960812487,80.2266883424715,15.0088108041282,17.0215062128698,6.23936777296507,0.085353759511025,64.6326975300669,47.3418529105831,54.6050311087552,68.4671614844534,31.5328385155466,66.10,33.90,39.33,,,23.4548459825075,46.521568045787,4.60030235242721,9.04678630110775,,25.0726598941318,31.7009205365301,5.29221389668597,20.2957330378272,13.635469088251,4.92681995145135,39.7321093098097,43.0502609809416,23.5252713985648,54.6050311087552,20.2957330378272,23.5252713985648,30.4256941661913,4.64091758362004,26.0225990356552,22.7700490961599,20.0482463652403,23.1368986728188,2.24,2.1,1179.09,0.18,0.2,1.38,84,0.07,0.18,17.24,3.17,,4.596,2.921,4.001,45.36,-10.91,195,1386,-10.91,,13,78,,932566,17.24,1.97,0.065,27.59,17.6
1392,2.21910483413714,9.14598617659602,12.5607358597004,9.82883970558052,17.7575858660145,8.49753235596985,6.5932878903246,21.4704324852759,3.59311943289552,21.1161493814158,9.68260980832003,1.51154639519986,1.02550381738732,12.6404685965324,0.443441852841723,38.7138261587323,10.4930842895041,1.96915748486572,82.6099772741271,14.410363199821,17.4660029901929,6.23863840925253,0.084730267232089,84.974544656896,47.8545342907373,64.615252596392,61.1441103710794,38.8558896289206,71.20,28.80,38.59,,,29.0303253913861,46.5161298115272,5.41516026760499,9.00639779933926,,24.6000621620518,35.2812892903737,5.79882510582068,22.518270025607,13.635469088251,5.34993604165515,39.3892306801921,42.7095480707443,23.5034514729689,64.615252596392,22.518270025607,23.5034514729689,34.0524848755474,4.40156306043048,19.5471356418389,22.8972985541632,17.9453033507901,19.6064923242071,2.22,2,1330.17,0.15,0.17,1.38,83,0.06,0.15,-18.89,2.62,,4.443,2.622,3.493,48.83,7.64,176,1394,7.64,,16,89,,1037233,-18.89,13.24,0.057,27.76,19.5
1393,2.2015421609072,9.10665548673665,5.53305273130931,6.14720241181206,11.5299496992233,7.17434275797164,6.89116374571418,9.40369489049279,2.23583429530792,13.6843976756254,8.1254906969985,1.57662610001601,1.03584731375542,12.5229396409949,0.439576105124502,39.1871582392587,10.6302341387067,1.99441286251115,81.9605140506889,14.2902685603357,17.2681488146232,6.23952845070286,0.084954570396014,47.3323207126051,47.6989638333992,46.4870937679335,38.3172006364267,61.6827993635733,58.10,41.90,38.59,,,24.4339318636011,46.5227660806816,3.87553099913044,8.96622054135485,,24.6000621620518,32.3304233228473,4.81106416990995,19.6032940287777,14.3383283196042,5.15162030756628,39.0493110113921,42.3715316665503,23.4970708721818,46.4870937679335,19.6032940287777,23.4970708721818,27.9963398355817,3.4408068129667,17.0617866360593,23.5890171727434,17.9719277175476,18.6423568520519,2.2,1.58,1102.32,0.14,0.16,1.38,81,0.06,0.13,-13.41,2.97,,4.661,2.843,3.894,62.87,28.75,185,1401,28.75,,23,113,,1257129,-13.41,-6.15,0.064,27.90,23.7
1394,2.18411848403573,9.0676360719659,10.4353210060434,9.32674120910622,9.5356578464479,6.13454370717279,11.9047922023754,17.6340880833195,3.37513405054832,11.2959172443024,6.90594004746075,2.71819091547061,1.04802386798997,12.853922871645,0.454040780769033,39.7318156931117,10.7869698674896,2.02332966412692,84.2486855107268,14.7662168903385,17.6881532801809,6.39305306166819,0.083987216726848,63.7911055465537,48.7643692229048,54.9109420051052,46.5568391727494,53.4431608272506,65.00,35.00,40.76,,,23.8294722167596,47.6674662964108,4.55386617218627,8.92625342228718,,25.9840946974848,32.3512672017556,5.2311328917699,20.5607224555288,14.3383283196042,5.24582128134026,38.7123247682834,42.0361904273876,23.3811983675885,54.9109420051052,20.5607224555288,23.3811983675885,30.5886389724743,3.77803154135674,17.5591566350992,23.0346085296361,17.9713136499677,18.7347201319281,2.18,1.74,1214,0.14,0.16,1.37,79,0.06,0.13,3.12,2.83,,4.476,2.928,3.765,58.95,-6.24,172,1407,-6.24,,20,103,,1166932,3.12,3.03,0.062,28.02,22.0
1395,2.16683270346309,9.02892546875769,6.93480584908203,5.30634526783801,10.4299966308496,8.39504464647744,9.07790219566302,11.6519993546812,1.91056544795777,12.3319755522007,9.39381089307748,2.06857326448472,1.04132737901904,12.9621005921178,0.435049770005694,39.5615900305316,10.7497109122443,2.01585326074122,85.0808634918592,14.1540717258591,17.8003138693105,6.44229065873116,0.083457470799197,51.9975312218024,48.8312881022071,49.2889474215226,43.3705033682553,56.6294966317447,59.90,40.10,41.95,,,25.4863042889561,48.0345884641569,4.06624426507978,8.88649534304771,,26.743080281432,33.5470435593177,4.91120637479177,20.5899250281397,14.2680423964689,5.50280801939332,38.3782466361017,41.7035031811834,23.2945318325432,49.2889474215226,20.5899250281397,23.2945318325432,29.1276032781935,3.74860079030471,19.0300869172634,22.9404475105093,18.4508097229785,19.5211871782827,2.17,1.75,1165.24,0.15,0.17,1.36,81,0.07,0.13,3.09,3.06,,4.751,2.861,3.978,60.42,2.5,184,1412,2.5,,19,106,,1229490,3.09,-1.42,0.065,28.11,23.1
1396,2.14968372783587,8.990521233083,6.78633875160243,11.1861777940967,10.280657567189,7.84760004922054,9.07455051546267,11.3377305449835,4.00737306854462,12.1325497233593,8.72849043635659,2.06368332657505,1.05140159973119,12.8179265223772,0.422477777918445,40.0289590636558,10.8857745882335,2.0408750423003,84.2564848932733,13.750370055563,17.892673252068,6.3686991784824,0.084608244758064,52.0958714000542,48.7951674350038,49.318089302038,45.8645878060698,54.1354121939302,60.60,39.40,41.46,,,26.2710169034245,47.4858804571025,4.0473681827193,8.84694521029644,,26.4305568056891,33.8550744057055,4.88885423572906,20.6662330960879,14.4789001658748,5.57802917475024,38.0470515185431,41.373448923427,23.2342860779086,49.318089302038,20.6662330960879,23.2342860779086,29.1539456446057,3.66841240350033,18.753405605159,21.9779979253919,18.1933832714894,19.0863374321818,2.15,1.72,1175.59,0.15,0.16,1.35,80,0.07,0.14,0.72,3.13,,4.567,2.939,4.005,60.39,-0.04,199,1415,-0.04,,19,104,,1223828,0.72,-0.81,0.065,28.19,23.0
1397,2.13267047443796,8.95242094025564,7.06397866220343,8.98285887867511,7.70342706923442,5.51887152828401,9.07119526839473,11.7346447238413,3.20192104681411,9.07408606879708,6.10156527680035,2.05882866809391,1.0891565633556,12.4083789165426,0.417209379896035,41.5542251202303,11.3099900348071,2.11989449557031,81.6826208194987,13.5841555876234,17.6020523030487,6.32231230332867,0.086265897328237,46.5625687389477,48.4981209891184,46.5165540078415,48.319534714173,51.680465285827,57.90,42.10,45.03,,,26.3592281820705,47.1400136565837,3.79748927080564,8.80760193641187,,28.7075135575305,33.788108013539,4.71993545804904,20.8523194048405,13.635469088251,5.02298926796568,37.7187145358789,41.046006815844,22.6959727935905,46.5165540078415,20.8523194048405,22.6959727935905,28.3651151567664,3.82471113818652,21.7555380987757,21.5968580749162,18.4851855717187,20.4529460894924,2.13,1.81,1152.91,0.16,0.18,1.34,77,0.07,0.16,17.47,3.26,,4.482,2.739,4.018,51.58,-14.6,195,1418,-14.6,,18,94,,1087882,17.47,-2.98,0.066,28.24,20.5
1398,2.11579186912221,8.9146221847791,8.60373545666524,9.17772467620994,11.9125599945278,8.97651001770158,8.0549185142302,14.2116048055053,3.25503307916672,14.0060852361869,9.86489411028311,1.82456699154253,1.1140495827625,11.9712007548712,0.402726151573004,42.594017777354,11.6026618501521,2.1742256130102,78.918966314362,13.117663398369,17.2530559373688,6.26882391879657,0.08826623574953,60.7088403973668,47.9067029890044,53.0051433880563,54.8876664609575,45.1123335390425,64.00,36.00,44.68,,,26.2213584644194,46.7411970438731,4.30456812581647,8.76846443946107,,28.4842825034284,33.5569529324367,5.03152283512714,21.3219801688746,13.0731817031685,5.41057015001672,37.3932110230864,40.7211561850802,22.5135045509031,53.0051433880563,21.3219801688746,22.5135045509031,30.2084822349416,4.31477777069168,22.4199420349425,24.2280752132915,19.4250908223093,21.6656294542541,2.12,2.06,1237.63,0.17,0.19,1.33,76,0.06,0.16,-2.17,3.01,,4.489,2.997,3.88,50.91,-1.29,194,1419,-1.29,,17,96,,1126036,-2.17,3.94,0.063,28.26,21.2
1399,2.09904684624257,8.87712258019472,6.31223537117542,4.37921000434091,12.3814019453279,7.4137450444318,5.47697304603217,10.3676498431995,1.54542118386791,14.5304553075741,8.09881964138624,1.23819039034087,1.1678063975175,11.7540622557017,0.398833222778889,44.7439323556136,12.1984646106318,2.28532036778183,77.5998208340961,12.9958905696274,17.2063623249645,6.33200397440482,0.088525718186079,49.5108336947565,48.2402730373945,47.801733370881,44.4375255481477,55.5624744518523,58.30,41.70,47.30,,,26.8480285855747,47.2122760639064,3.86169320161515,8.72953164316995,,30.1542107578243,34.1280011140604,4.74021429788716,21.3378808343282,13.1434676263038,5.55730074342244,37.0705165279962,40.3988765213969,22.4382950319044,47.801733370881,21.3378808343282,22.4382950319044,28.8523986806405,4.00242650063587,20.6357051618702,25.2325157037779,19.2439236224639,21.0418163053041,2.1,1.92,1191.5,0.16,0.18,1.31,76,0.07,0.15,-4.68,3.48,,4.581,3.006,4.268,58.76,15.4,186,1419,15.4,,16,95,,1148597,-4.68,0.01,0.070,28.27,21.6
1400,2.08243434858685,8.839919758931,4.61640226857341,6.84750031205229,11.8611423396744,8.69264681447351,3.38126399798145,7.53958460984524,2.40447484572213,13.8943624648996,9.43931631564061,0.762920421236903,1.16861167575907,11.4416383259899,0.392090902469693,44.8696552700951,12.2429407310004,2.2930979929527,75.6467030983093,12.7811387905841,17.0081882081849,6.28522375761118,0.092163602466903,43.6399001987271,47.7381731243442,44.7360237108382,46.7021316961133,53.2978683038867,55.80,44.20,50.07,,,27.0699361761811,46.8634764550435,3.59512547914573,8.24921741731966,,31.9220407366008,34.1458877734556,4.44506728101386,21.351763858185,12.1594647024094,5.01343928652263,36.7506068094554,40.0791474773756,21.8673143542248,44.7360237108382,21.351763858185,21.8673143542248,27.9046201525745,4.00727075962166,20.8805278150595,26.9984221261222,19.9442405763429,21.7828327232192,2.08,1.94,1161.55,0.17,0.19,1.29,73,0.07,0.15,2.7,3.37,,4.583,3.034,4.196,56.23,-4.29,198,1370,-4.29,,15,87,,1029908,2.70,-2.62,0.069,27.27,19.4
1401,2.08029834247847,8.83513628475902,4.84672142384542,8.59894249543472,10.2295869323642,6.76920275647006,5.24203911892433,7.90997973887619,3.01754901694595,11.9802971297199,7.33897037857476,1.18247356474749,1.2549251532072,11.2663278270765,0.396804983198576,48.2858130020689,13.1860450612765,2.46914372486376,74.5956033990413,12.9398121031487,16.33288406248,6.44084638853574,0.095538437215945,41.4491904295782,48.2080822106055,43.9198800250033,45.2243659701193,54.7756340298807,54.40,45.60,49.21,,,26.4141690443971,48.0238197906922,3.53545640015696,8.26156969800645,,31.3713473603702,34.1393582000775,4.41043357443504,21.064361203689,11.8080350867328,5.00965877771287,36.6864347534173,40.0380372719622,21.7494940834273,43.9198800250033,21.064361203689,21.7494940834273,27.5244164489013,4.19005215317625,22.7307136831455,27.9857276500325,20.7191097028695,23.0910186768646,2.08,2.03,1146.9,0.18,0.2,1.27,76,0.07,0.16,6.95,3.43,,4.688,3.097,4.277,53.6,-4.69,194,1370,-4.69,,14,82,,992517,6.95,-3.30,0.070,27.29,18.7
1402,2.07816452732613,8.83035771711869,5.41349071501529,5.61660979697479,13.2092644053041,8.93380019712966,3.23150411956825,8.82852886806686,1.96972120416555,15.4662702056554,9.67034520432545,0.728764159699827,1.30475965498032,10.9470867816602,0.414823872756217,50.3096684537914,13.7501822935558,2.57415810731671,72.5869361754379,13.5326441394432,15.4671266137101,6.48565545039113,0.097539037403655,48.1917366337359,47.9603370186362,47.0295690645804,56.0564467458336,43.9435532541665,57.30,42.70,48.36,,,23.8713923358425,48.3579222023509,3.79212817058252,8.27394269249427,,30.8301541034186,32.6250310320822,4.57659147526842,20.6244736132679,12.2297506255447,6.08358365779939,36.6223747513869,39.9969692343367,22.1634482658345,47.0295690645804,20.6244736132679,22.1634482658345,28.2370379162272,4.3038171921728,26.7087601126572,20.4277657369687,20.9100782539008,23.1193948997991,2.08,2.09,1177.81,0.18,0.2,1.25,79,0.07,0.18,12.49,3.47,,4.717,3.334,4.352,48.48,-9.54,188,1373,-9.54,,16,105,,1286700,12.49,-0.03,0.071,27.34,24.2
1403,2.07603290088249,8.82558405097726,7.52354150397437,6.091292604858,11.1765011658086,6.3462388689289,5.36126708964012,12.2607487321317,2.13482015258184,13.0830914798306,6.85850257370088,1.20876236819703,1.28348790346859,11.2546310470568,0.339492680413498,49.5943186462344,13.5659721698166,2.53905805917294,74.7343436523274,11.0794296015484,15.4873839729792,6.53771140241372,0.100566830831651,51.320566013501,47.7443515865923,48.4222133615341,42.922770262088,57.077229737912,59.10,40.90,47.52,,,25.3958248265155,48.7460584049804,3.91096845509879,8.28633643551855,,30.2982970773277,33.7432513231648,4.65527115184557,21.0536953186553,12.0188928561388,4.88048813130718,36.558426607701,39.9559433212465,21.7335442308264,48.4222133615341,21.0536953186553,21.7335442308264,28.6760295487979,4.60156850380925,25.8899963082377,26.3952036854358,21.3929109618612,24.3404530017324,2.08,2.23,1197.35,0.19,0.21,1.23,80,0.07,0.16,-11.74,3.47,,4.652,3.28,4.34,54.78,12.98,168,1377,12.98,,10,69,,862863,-11.74,2.25,0.071,27.43,16.2
1404,2.07390346090255,8.82081528130714,8.0959711586816,4.73787434647535,11.2220193374097,7.03196430921844,3.36050510584383,13.1840075418731,1.65942184151078,13.1332785609215,7.58744775227845,0.757476785854875,1.29608888829694,11.374449623273,0.378279138164786,50.1873364727304,13.7396330608284,2.57093911630996,75.639458576132,12.3500138713175,15.2335831156815,6.60859808765701,0.102333179303908,53.0577010799514,48.2699833380802,49.5173799786753,47.678441659829,52.321558340171,59.40,40.60,46.70,,,26.6572430427106,49.2745990954932,4.00612966015919,8.29875096187293,,29.7756152209507,34.7426746751063,4.71892681948772,21.3987400589748,11.5971773173269,5.61958178163874,36.4945901270384,39.9149594894834,21.813811583583,49.5173799786753,21.3987400589748,21.813811583583,29.1446993086597,4.12486352880271,19.0091682998815,28.5626825503882,20.5198961332311,21.4680100340352,2.07,2.01,1218.16,0.16,0.19,1.2,81,0.07,0.14,-11.49,3.5,,4.852,3.358,4.446,63.4,15.74,170,1384,15.74,,12,84,,1060468,-11.49,4.69,0.073,27.55,20.0
1405,2.0717762051436,8.81605140308589,8.91071855155743,3.30312759699635,10.8145255975753,8.23943187193495,2.4535205527979,14.5002379716222,1.15616588969542,12.6534027408136,8.87608594290938,0.552899038942882,1.2748376731724,11.4050635970745,0.376083293027315,49.4690375833558,13.5542796306684,2.53564264102381,75.9529749099582,12.2830766708297,14.8547749682346,6.59116188446501,0.103604335968715,55.745119374607,47.8562637468885,50.5997346885011,45.1888638946841,54.8111361053159,60.60,39.40,45.90,,,24.9721493402049,49.1445924116796,4.10056075660348,8.31118630640943,,29.2619502516379,33.6135058005388,4.78212453562777,20.9722676752207,12.1594647024094,4.54745908892322,36.4308651144186,39.8740176958834,21.63831257649,50.5997346885011,20.9722676752207,21.63831257649,29.1718415339517,4.17202692430463,18.4851651458927,30.5896598072617,20.4102217939995,21.6932709604934,2.07,2.03,1220.55,0.17,0.19,1.17,86,0.07,0.14,-1.74,3.38,,4.575,3.292,4.274,62.03,-2.16,160,1392,-2.16,,12,70,,829877,-1.74,5.68,0.070,27.71,15.6
1406,2.06965113136522,8.81129241129623,5.7056124832071,3.21238693240426,11.6924990027774,6.85263450491547,5.7241512482677,9.27787850722594,1.12368426010405,13.6774456400889,7.37031387965908,1.28961087705742,1.1455773023822,11.2940643697421,0.385799844205369,44.5473818453294,12.2159474932675,2.28472382576132,75.3227892422483,12.6053014773471,14.518329397904,6.29402967488182,0.103806758027721,45.2597416773337,46.0021611782898,44.6469508417851,42.3470136368396,57.6529863631604,56.70,43.30,45.11,,,22.215904156469,46.9291345624701,3.62421942025962,8.32364250403849,,28.7571466173048,31.0505855576481,4.48305008771482,19.5254771188376,12.0188928561388,5.73493125868803,36.3672513752017,39.8331178973271,21.9285366829137,44.6469508417851,19.5254771188376,21.9285366829137,27.035379419107,3.83452597781707,16.8573916447867,33.0532702330379,20.2835660396766,21.513991837744,2.07,1.87,1132.32,0.17,0.19,1.15,86,0.07,0.13,-6.65,3.44,,4.724,3.044,4.299,66.85,7.76,172,1401,7.76,,17,102,,1239062,-6.65,-0.98,0.070,27.91,23.3
